tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt2854926,movie,Tag,Tag,0,2018,\N,100,"Action,Comedy",6.5,116799
tt0758730,movie,Aliens vs. Predator: Requiem,AVPR: Aliens vs Predator - Requiem,0,2007,\N,94,"Action,Adventure,Fantasy",4.7,116709
tt0293508,movie,The Phantom of the Opera,The Phantom of the Opera,0,2004,\N,143,"Drama,Musical,Romance",7.2,116661
tt8079248,movie,Yesterday,Yesterday,0,2019,\N,116,"Comedy,Fantasy,Music",6.8,116554
tt0453451,movie,Mr. Bean's Holiday,Mr. Bean's Holiday,0,2007,\N,90,"Comedy,Family",6.4,116540
tt0070608,movie,Robin Hood,Robin Hood,0,1973,\N,83,"Adventure,Animation,Comedy",7.6,116480
tt1000774,movie,Sex and the City,Sex and the City,0,2008,\N,145,"Comedy,Drama,Romance",5.6,116474
tt0092965,movie,Empire of the Sun,Empire of the Sun,0,1987,\N,153,"Action,Drama,History",7.7,116468
tt2884206,movie,I Origins,I Origins,0,2014,\N,106,"Drama,Mystery,Romance",7.4,116443
tt1355630,movie,If I Stay,If I Stay,0,2014,\N,107,"Drama,Fantasy,Music",6.7,116403
tt0113749,movie,Mallrats,Mallrats,0,1995,\N,94,"Comedy,Romance",7.1,116389
tt0355295,movie,The Brothers Grimm,The Brothers Grimm,0,2005,\N,118,"Action,Adventure,Comedy",5.9,116384
tt0245574,movie,Y Tu Mamá También,Y tu mamá también,0,2001,\N,106,Drama,7.6,116364
tt4016934,movie,The Handmaiden,Ah-ga-ssi,0,2016,\N,145,"Drama,Romance,Thriller",8.1,116069
tt0397065,movie,House of Wax,House of Wax,0,2005,\N,113,"Horror,Thriller",5.3,116063
tt0480025,movie,This Is England,This Is England,0,2006,\N,101,"Crime,Drama",7.7,116023
tt4786282,movie,Lights Out,Lights Out,0,2016,\N,81,"Drama,Horror,Mystery",6.3,115819
tt1132626,movie,Saw V,Saw V,0,2008,\N,92,"Crime,Horror,Mystery",5.8,115720
tt0822847,movie,Priest,Priest,0,2011,\N,87,"Action,Horror,Thriller",5.7,115541
tt0265459,movie,One Hour Photo,One Hour Photo,0,2002,\N,96,"Drama,Thriller",6.8,115196
tt0113627,movie,Leaving Las Vegas,Leaving Las Vegas,0,1995,\N,111,"Drama,Romance",7.5,115107
tt0087928,movie,Police Academy,Police Academy,0,1984,\N,96,Comedy,6.7,115021
tt4651520,movie,Bad Moms,Bad Moms,0,2016,\N,100,Comedy,6.2,114997
tt0040897,movie,The Treasure of the Sierra Madre,The Treasure of the Sierra Madre,0,1948,\N,126,"Adventure,Drama,Western",8.2,114966
tt3469046,movie,Despicable Me 3,Despicable Me 3,0,2017,\N,89,"Adventure,Animation,Comedy",6.3,114917
tt4500922,movie,Maze Runner: The Death Cure,Maze Runner: The Death Cure,0,2018,\N,143,"Action,Adventure,Sci-Fi",6.3,114901
tt2265171,movie,The Raid 2,Serbuan maut 2: Berandal,0,2014,\N,150,"Action,Crime,Thriller",8.0,114831
tt0817230,movie,Valentine's Day,Valentine's Day,0,2010,\N,125,"Comedy,Romance",5.7,114769
tt2763304,movie,T2 Trainspotting,T2 Trainspotting,0,2017,\N,117,Drama,7.2,114764
tt3567288,movie,The Visit,The Visit,0,2015,\N,94,"Horror,Mystery,Thriller",6.2,114721
tt1201167,movie,Funny People,Funny People,0,2009,\N,146,"Comedy,Drama",6.3,114689
tt7959026,movie,The Mule,The Mule,0,2018,\N,116,"Crime,Drama,Thriller",7.0,114580
tt0096320,movie,Twins,Twins,0,1988,\N,107,"Comedy,Crime",6.1,114578
tt0486946,movie,Wild Hogs,Wild Hogs,0,2007,\N,100,"Action,Adventure,Comedy",5.8,114481
tt0012349,movie,The Kid,The Kid,0,1921,\N,68,"Comedy,Drama,Family",8.3,114471
tt1904996,movie,Parker,Parker,0,2013,\N,118,"Action,Crime,Thriller",6.2,114422
tt0085959,movie,The Meaning of Life,The Meaning of Life,0,1983,\N,107,"Comedy,Musical",7.5,114399
tt4438848,movie,Neighbors 2: Sorority Rising,Neighbors 2: Sorority Rising,0,2016,\N,92,Comedy,5.7,114355
tt1860213,movie,Dirty Grandpa,Dirty Grandpa,0,2016,\N,102,Comedy,5.9,114338
tt0362120,movie,Scary Movie 4,Scary Movie 4,0,2006,\N,83,Comedy,5.1,114153
tt0120632,movie,City of Angels,City of Angels,0,1998,\N,114,"Drama,Fantasy,Romance",6.7,114117
tt0373051,movie,Journey to the Center of the Earth,Journey to the Center of the Earth,0,2008,\N,93,"Action,Adventure,Family",5.8,114115
tt0424095,movie,Flushed Away,Flushed Away,0,2006,\N,85,"Adventure,Animation,Comedy",6.6,114096
tt1228987,movie,Let Me In,Let Me In,0,2010,\N,116,"Drama,Fantasy,Horror",7.1,113967
tt0084827,movie,TRON,TRON,0,1982,\N,96,"Action,Adventure,Sci-Fi",6.8,113803
tt0101410,movie,Barton Fink,Barton Fink,0,1991,\N,116,"Comedy,Drama,Thriller",7.7,113778
tt5776858,movie,Phantom Thread,Phantom Thread,0,2017,\N,130,"Drama,Romance",7.5,113774
tt5140878,movie,Annabelle: Creation,Annabelle: Creation,0,2017,\N,109,"Horror,Mystery,Thriller",6.5,113586
tt4566758,movie,Mulan,Mulan,0,2020,\N,115,"Action,Adventure,Drama",5.6,113517
tt0089881,movie,Ran,Ran,0,1985,\N,162,"Action,Drama,War",8.2,113499
tt0162346,movie,Ghost World,Ghost World,0,2001,\N,111,"Comedy,Drama",7.3,113477
tt1911644,movie,The Call,The Call,0,2013,\N,96,"Crime,Drama,Horror",6.7,113425
tt0421239,movie,Red Eye,Red Eye,0,2005,\N,85,Thriller,6.4,113419
tt0084726,movie,Star Trek II: The Wrath of Khan,Star Trek II: The Wrath of Khan,0,1982,\N,113,"Action,Adventure,Sci-Fi",7.7,113198
tt0365907,movie,A Walk Among the Tombstones,A Walk Among the Tombstones,0,2014,\N,114,"Action,Crime,Drama",6.5,113115
tt0314353,movie,Tears of the Sun,Tears of the Sun,0,2003,\N,121,"Action,Drama,Thriller",6.6,113055
tt0223897,movie,Pay It Forward,Pay It Forward,0,2000,\N,123,Drama,7.2,113038
tt4698684,movie,Hunt for the Wilderpeople,Hunt for the Wilderpeople,0,2016,\N,101,"Adventure,Comedy,Drama",7.9,112910
tt1821549,movie,Nebraska,Nebraska,0,2013,\N,115,"Adventure,Comedy,Drama",7.7,112770
tt0118617,movie,Anastasia,Anastasia,0,1997,\N,94,"Adventure,Animation,Drama",7.2,112711
tt0337741,movie,Something's Gotta Give,Something's Gotta Give,0,2003,\N,128,"Comedy,Drama,Romance",6.7,112624
tt0765010,movie,Brothers,Brothers,0,2009,\N,105,"Action,Drama,Thriller",7.1,112618
tt1179034,movie,From Paris with Love,From Paris with Love,0,2010,\N,92,"Action,Crime,Thriller",6.5,112583
tt0146838,movie,Any Given Sunday,Any Given Sunday,0,1999,\N,162,"Drama,Sport",6.9,112529
tt0405508,movie,Rang De Basanti,Rang De Basanti,0,2006,\N,167,"Comedy,Crime,Drama",8.2,112528
tt0435651,movie,The Giver,The Giver,0,2014,\N,97,"Drama,Romance,Sci-Fi",6.5,112474
tt0077975,movie,National Lampoon's Animal House,National Lampoon's Animal House,0,1978,\N,109,Comedy,7.5,112471
tt1588170,movie,I Saw the Devil,Ang-ma-reul bo-at-da,0,2010,\N,144,"Action,Crime,Drama",7.8,112462
tt8110330,movie,Dil Bechara,Dil Bechara,0,2020,\N,101,"Comedy,Drama,Romance",6.6,112240
tt7798634,movie,Ready or Not,Ready or Not,0,2019,\N,95,"Action,Comedy,Horror",6.8,112239
tt0055630,movie,Yojimbo,Yôjinbô,0,1961,\N,110,"Action,Drama,Thriller",8.2,112203
tt0455407,movie,The Crazies,The Crazies,0,2010,\N,101,"Adventure,Fantasy,Horror",6.5,112001
tt0263488,movie,Jeepers Creepers,Jeepers Creepers,0,2001,\N,90,"Horror,Mystery",6.2,111901
tt0077402,movie,Dawn of the Dead,Dawn of the Dead,0,1978,\N,127,"Action,Adventure,Horror",7.9,111877
tt0309987,movie,The Dreamers,The Dreamers,0,2003,\N,115,"Drama,Romance",7.2,111668
tt1067583,movie,Water for Elephants,Water for Elephants,0,2011,\N,122,"Drama,Romance",6.9,111627
tt0133751,movie,The Faculty,The Faculty,0,1998,\N,104,"Horror,Sci-Fi",6.5,111544
tt1071875,movie,Ghost Rider: Spirit of Vengeance,Ghost Rider: Spirit of Vengeance,0,2011,\N,96,"Action,Fantasy,Thriller",4.3,111532
tt0327554,movie,Catwoman,Catwoman,0,2004,\N,104,"Action,Crime,Fantasy",3.4,111513
tt0329101,movie,Freddy vs. Jason,Freddy vs. Jason,0,2003,\N,97,"Action,Horror",5.7,111305
tt1571234,movie,Mortal Engines,Mortal Engines,0,2018,\N,128,"Action,Adventure,Fantasy",6.1,111282
tt0472062,movie,Charlie Wilson's War,Charlie Wilson's War,0,2007,\N,102,"Biography,Comedy,Drama",7.0,111205
tt0462590,movie,Step Up,Step Up,0,2006,\N,104,"Crime,Drama,Music",6.5,111179
tt2404311,movie,The Family,The Family,0,2013,\N,111,"Comedy,Crime,Thriller",6.3,111139
tt1517260,movie,The Host,The Host,0,2013,\N,125,"Action,Adventure,Drama",5.9,111116
tt0096256,movie,They Live,They Live,0,1988,\N,94,"Action,Horror,Sci-Fi",7.3,111106
tt0907657,movie,Once,Once,0,2007,\N,86,"Drama,Music,Romance",7.8,111064
tt1023114,movie,The Way Back,The Way Back,0,2010,\N,133,"Adventure,Drama,History",7.3,110994
tt0113492,movie,Judge Dredd,Judge Dredd,0,1995,\N,96,"Action,Crime,Sci-Fi",5.6,110886
tt1854564,movie,Percy Jackson: Sea of Monsters,Percy Jackson: Sea of Monsters,0,2013,\N,106,"Adventure,Family,Fantasy",5.8,110878
tt0067116,movie,The French Connection,The French Connection,0,1971,\N,104,"Action,Crime,Drama",7.7,110857
tt0182789,movie,Bicentennial Man,Bicentennial Man,0,1999,\N,132,"Comedy,Drama,Sci-Fi",6.9,110827
tt2283336,movie,Men in Black: International,Men in Black: International,0,2019,\N,114,"Action,Adventure,Comedy",5.6,110732
tt0070666,movie,Serpico,Serpico,0,1973,\N,130,"Biography,Crime,Drama",7.7,110721
tt0430357,movie,Miami Vice,Miami Vice,0,2006,\N,132,"Action,Crime,Drama",6.0,110670
tt0117218,movie,The Nutty Professor,The Nutty Professor,0,1996,\N,95,"Comedy,Romance,Sci-Fi",5.6,110615
tt0190138,movie,The Whole Nine Yards,The Whole Nine Yards,0,2000,\N,98,"Comedy,Crime",6.7,110537
tt2866360,movie,Coherence,Coherence,0,2013,\N,89,"Drama,Horror,Mystery",7.2,110507
tt0289992,movie,The Life of David Gale,The Life of David Gale,0,2003,\N,130,"Crime,Drama,Thriller",7.6,110430
tt1547234,movie,Premium Rush,Premium Rush,0,2012,\N,91,"Action,Crime,Thriller",6.5,110309
tt0295700,movie,Wrong Turn,Wrong Turn,0,2003,\N,84,"Horror,Thriller",6.1,110264
tt0795368,movie,Death at a Funeral,Death at a Funeral,0,2007,\N,90,Comedy,7.4,110166
tt13143964,movie,Borat Subsequent Moviefilm,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,0,2020,\N,95,Comedy,6.7,110140
tt3410834,movie,Allegiant,Allegiant,0,2016,\N,120,"Action,Adventure,Mystery",5.7,110128
tt1924429,movie,Trance,Trance,0,2013,\N,101,"Crime,Drama,Mystery",6.9,110039
tt0051201,movie,Witness for the Prosecution,Witness for the Prosecution,0,1957,\N,116,"Crime,Drama,Mystery",8.4,109949
tt2312718,movie,Homefront,Homefront,0,2013,\N,100,"Action,Crime,Thriller",6.5,109859
tt3874544,movie,The Boss Baby,The Boss Baby,0,2017,\N,97,"Adventure,Animation,Comedy",6.3,109694
tt1528854,movie,Daddy's Home,Daddy's Home,0,2015,\N,96,"Comedy,Family",6.2,109558
tt0056801,movie,8½,8½,0,1963,\N,138,Drama,8.0,109508
tt0373883,movie,Halloween,Halloween,0,2007,\N,109,Horror,6.1,109502
tt1327773,movie,Lee Daniels' The Butler,The Butler,0,2013,\N,132,"Biography,Drama",7.2,109428
tt1488606,movie,Triple Frontier,Triple Frontier,0,2019,\N,125,"Action,Adventure,Crime",6.4,109403
tt0120890,movie,Wild Things,Wild Things,0,1998,\N,108,"Crime,Drama,Mystery",6.5,109343
tt1924396,movie,The Best Offer,La migliore offerta,0,2013,\N,131,"Crime,Drama,Mystery",7.8,109257
tt0227538,movie,Spy Kids,Spy Kids,0,2001,\N,88,"Action,Adventure,Comedy",5.5,109245
tt0250687,movie,Rat Race,Rat Race,0,2001,\N,112,"Action,Adventure,Comedy",6.4,109190
tt1135503,movie,Julie & Julia,Julie & Julia,0,2009,\N,123,"Biography,Drama,Romance",7.0,108953
tt0366627,movie,The Jacket,The Jacket,0,2005,\N,103,"Drama,Fantasy,Mystery",7.1,108746
tt4062536,movie,Green Room,Green Room,0,2015,\N,95,"Horror,Thriller",7.0,108729
tt2510894,movie,Hotel Transylvania 2,Hotel Transylvania 2,0,2015,\N,89,"Animation,Comedy,Family",6.7,108672
tt8404614,movie,The Two Popes,The Two Popes,0,2019,\N,125,"Biography,Comedy,Drama",7.6,108609
tt0097351,movie,Field of Dreams,Field of Dreams,0,1989,\N,107,"Drama,Family,Fantasy",7.5,108589
tt0468492,movie,The Host,Gwoemul,0,2006,\N,120,"Action,Drama,Horror",7.1,108481
tt5758778,movie,Skyscraper,Skyscraper,0,2018,\N,102,"Action,Adventure,Thriller",5.8,108399
tt0092644,movie,Beverly Hills Cop II,Beverly Hills Cop II,0,1987,\N,100,"Action,Comedy,Crime",6.5,108348
tt1486185,movie,Red Riding Hood,Red Riding Hood,0,2011,\N,100,"Fantasy,Horror,Mystery",5.5,108332
tt0313737,movie,Two Weeks Notice,Two Weeks Notice,0,2002,\N,101,"Comedy,Romance",6.2,108256
tt0137494,movie,Entrapment,Entrapment,0,1999,\N,113,"Action,Crime,Romance",6.3,108180
tt0385004,movie,House of Flying Daggers,Shi mian mai fu,0,2004,\N,119,"Action,Adventure,Drama",7.5,108168
tt2692250,movie,Night at the Museum: Secret of the Tomb,Night at the Museum: Secret of the Tomb,0,2014,\N,98,"Adventure,Comedy,Family",6.2,108064
tt0419706,movie,Doom,Doom,0,2005,\N,105,"Action,Horror,Sci-Fi",5.2,108060
tt0104952,movie,My Cousin Vinny,My Cousin Vinny,0,1992,\N,120,"Comedy,Crime",7.6,108056
tt1307068,movie,Seeking a Friend for the End of the World,Seeking a Friend for the End of the World,0,2012,\N,101,"Adventure,Comedy,Drama",6.7,107887
tt1956620,movie,Sex Tape,Sex Tape,0,2014,\N,94,"Comedy,Romance",5.1,107871
tt0075005,movie,The Omen,The Omen,0,1976,\N,111,Horror,7.5,107863
tt4729430,movie,Klaus,Klaus,0,2019,\N,96,"Adventure,Animation,Comedy",8.2,107810
tt1536537,movie,What Happened to Monday,What Happened to Monday,0,2017,\N,123,"Action,Adventure,Crime",6.9,107794
tt0059800,movie,Thunderball,Thunderball,0,1965,\N,130,"Action,Adventure,Thriller",7.0,107767
tt1206543,movie,Out of the Furnace,Out of the Furnace,0,2013,\N,116,"Action,Crime,Drama",6.8,107671
tt1131729,movie,Pirate Radio,The Boat That Rocked,0,2009,\N,135,"Comedy,Drama,Music",7.4,107631
tt0460791,movie,The Fall,The Fall,0,2006,\N,117,"Adventure,Drama,Fantasy",7.9,107613
tt0031679,movie,Mr. Smith Goes to Washington,Mr. Smith Goes to Washington,0,1939,\N,129,"Comedy,Drama",8.1,107550
tt2503944,movie,Burnt,Burnt,0,2015,\N,101,"Comedy,Drama",6.6,107536
tt0421073,movie,Street Kings,Street Kings,0,2008,\N,109,"Action,Crime,Drama",6.8,107532
tt0203019,movie,Men of Honor,Men of Honor,0,2000,\N,129,"Biography,Drama",7.2,107516
tt1602613,movie,Only God Forgives,Only God Forgives,0,2013,\N,90,"Action,Crime,Drama",5.7,107495
tt0433400,movie,Just Friends,Just Friends,0,2005,\N,96,"Comedy,Romance",6.2,107336
tt0119303,movie,Home Alone 3,Home Alone 3,0,1997,\N,102,"Action,Comedy,Crime",4.5,107326
tt1622979,movie,Final Destination 5,Final Destination 5,0,2011,\N,92,"Action,Fantasy,Horror",5.8,107281
tt0317198,movie,Bridget Jones: The Edge of Reason,Bridget Jones: The Edge of Reason,0,2004,\N,108,"Comedy,Drama,Romance",6.0,107255
tt0119395,movie,The Jackal,The Jackal,0,1997,\N,124,"Action,Crime,Drama",6.4,107138
tt0970866,movie,Little Fockers,Little Fockers,0,2010,\N,98,"Comedy,Romance",5.5,107063
tt2404233,movie,Gods of Egypt,Gods of Egypt,0,2016,\N,127,"Action,Adventure,Fantasy",5.4,107057
tt0340163,movie,Hostage,Hostage,0,2005,\N,113,"Action,Crime,Drama",6.6,106998
tt2557478,movie,Pacific Rim: Uprising,Pacific Rim: Uprising,0,2018,\N,111,"Action,Adventure,Sci-Fi",5.6,106970
tt0200550,movie,Coyote Ugly,Coyote Ugly,0,2000,\N,100,"Comedy,Drama,Music",5.7,106933
tt4034354,movie,Swiss Army Man,Swiss Army Man,0,2016,\N,97,"Comedy,Drama,Fantasy",7.0,106893
tt0405296,movie,A Scanner Darkly,A Scanner Darkly,0,2006,\N,100,"Animation,Crime,Drama",7.1,106828
tt0348836,movie,Gothika,Gothika,0,2003,\N,98,"Horror,Mystery,Thriller",5.8,106816
tt6343314,movie,Creed II,Creed II,0,2018,\N,130,"Drama,Sport",7.1,106790
tt1921064,movie,Pompeii,Pompeii,0,2014,\N,105,"Action,Adventure,Drama",5.5,106784
tt0397101,movie,The Skeleton Key,The Skeleton Key,0,2005,\N,104,"Drama,Horror,Mystery",6.5,106677
tt1315981,movie,A Single Man,A Single Man,0,2009,\N,99,"Drama,Romance",7.6,106476
tt3967856,movie,Okja,Okja,0,2017,\N,120,"Action,Adventure,Drama",7.3,106430
tt0445922,movie,Across the Universe,Across the Universe,0,2007,\N,133,"Drama,Fantasy,History",7.3,106340
tt0053198,movie,The 400 Blows,Les quatre cents coups,0,1959,\N,99,"Crime,Drama",8.1,106260
tt1258197,movie,Exam,Exam,0,2009,\N,101,"Mystery,Thriller",6.8,106247
tt0088128,movie,Sixteen Candles,Sixteen Candles,0,1984,\N,93,"Comedy,Romance",7.1,106216
tt0465580,movie,Push,Push,0,2009,\N,111,"Action,Sci-Fi,Thriller",6.1,106184
tt1070874,movie,The Trial of the Chicago 7,The Trial of the Chicago 7,0,2020,\N,129,"Drama,History,Thriller",7.8,106147
tt2386490,movie,How to Train Your Dragon: The Hidden World,How to Train Your Dragon: The Hidden World,0,2019,\N,104,"Action,Adventure,Animation",7.5,106111
tt0929632,movie,Precious,Precious,0,2009,\N,110,Drama,7.3,105928
tt0129290,movie,Patch Adams,Patch Adams,0,1998,\N,115,"Biography,Comedy,Drama",6.8,105900
tt0102510,movie,The Naked Gun 2½: The Smell of Fear,The Naked Gun 2½: The Smell of Fear,0,1991,\N,85,"Comedy,Crime",6.9,105899
tt0404203,movie,Little Children,Little Children,0,2006,\N,137,"Drama,Romance",7.5,105847
tt5742374,movie,You Were Never Really Here,You Were Never Really Here,0,2017,\N,89,"Crime,Drama",6.8,105787
tt0146675,movie,End of Days,End of Days,0,1999,\N,122,"Action,Fantasy,Horror",5.8,105727
tt0080487,movie,Caddyshack,Caddyshack,0,1980,\N,98,"Comedy,Sport",7.3,105703
tt0384806,movie,The Amityville Horror,The Amityville Horror,0,2005,\N,90,Horror,6.0,105624
tt1878870,movie,The Edge of Seventeen,The Edge of Seventeen,0,2016,\N,104,"Comedy,Drama",7.3,105611
tt0169102,movie,Lagaan: Once Upon a Time in India,Lagaan: Once Upon a Time in India,0,2001,\N,224,"Drama,Musical,Sport",8.1,105560
tt5022702,movie,Hush,Hush,0,2016,\N,82,"Horror,Thriller",6.6,105554
tt0230011,movie,Atlantis: The Lost Empire,Atlantis: The Lost Empire,0,2001,\N,95,"Action,Adventure,Animation",6.9,105477
tt5813916,movie,The Mountain II,Dag II,0,2016,\N,135,"Action,Drama,War",8.8,105422
tt0467200,movie,The Other Boleyn Girl,The Other Boleyn Girl,0,2008,\N,115,"Biography,Drama,History",6.7,105215
tt0287467,movie,Talk To Her,Hable con ella,0,2002,\N,112,"Drama,Mystery,Romance",7.9,105083
tt0164184,movie,The Sum of All Fears,The Sum of All Fears,0,2002,\N,124,"Action,Drama,Thriller",6.4,105024
tt7146812,movie,Onward,Onward,0,2020,\N,102,"Adventure,Animation,Comedy",7.4,104900
tt0093177,movie,Hellraiser,Hellraiser,0,1987,\N,94,"Horror,Thriller",7.0,104892
tt0286499,movie,Bend It Like Beckham,Bend It Like Beckham,0,2002,\N,112,"Comedy,Drama,Romance",6.6,104680
tt1702439,movie,Safe Haven,Safe Haven,0,2013,\N,115,"Drama,Romance,Thriller",6.7,104622
tt0436697,movie,The Queen,The Queen,0,2006,\N,103,"Biography,Drama,History",7.3,104614
tt1590193,movie,The Commuter,The Commuter,0,2018,\N,104,"Action,Mystery,Thriller",6.3,104474
tt0368008,movie,The Manchurian Candidate,The Manchurian Candidate,0,2004,\N,129,"Drama,Mystery,Sci-Fi",6.6,104434
tt0060827,movie,Persona,Persona,0,1966,\N,85,"Drama,Thriller",8.1,104430
tt0240890,movie,Serendipity,Serendipity,0,2001,\N,90,"Comedy,Romance",6.9,104423
tt0243133,movie,The Man Who Wasn't There,The Man Who Wasn't There,0,2001,\N,116,"Crime,Drama",7.5,104408
tt0218967,movie,The Family Man,The Family Man,0,2000,\N,125,"Comedy,Drama,Fantasy",6.8,104383
tt0367959,movie,Hannibal Rising,Hannibal Rising,0,2007,\N,121,"Action,Adventure,Crime",6.2,104313
tt1618434,movie,Murder Mystery,Murder Mystery,0,2019,\N,97,"Action,Comedy,Crime",6.0,104285
tt0104070,movie,Death Becomes Her,Death Becomes Her,0,1992,\N,104,"Comedy,Fantasy,Horror",6.6,104275
tt1067106,movie,A Christmas Carol,A Christmas Carol,0,2009,\N,96,"Animation,Drama,Family",6.8,104183
tt0116213,movie,Eraser,Eraser,0,1996,\N,115,"Action,Drama,Thriller",6.1,104136
tt0107120,movie,Hocus Pocus,Hocus Pocus,0,1993,\N,96,"Comedy,Family,Fantasy",6.9,104042
tt0074119,movie,All the President's Men,All the President's Men,0,1976,\N,138,"Biography,Drama,History",7.9,103987
tt1408253,movie,Ride Along,Ride Along,0,2014,\N,99,"Action,Comedy,Crime",6.2,103964
tt1187064,movie,Triangle,Triangle,0,2009,\N,99,"Fantasy,Mystery,Sci-Fi",6.9,103960
tt0113855,movie,Mortal Kombat,Mortal Kombat,0,1995,\N,101,"Action,Adventure,Fantasy",5.8,103944
tt0074486,movie,Eraserhead,Eraserhead,0,1977,\N,89,"Fantasy,Horror",7.4,103936
tt1509767,movie,The Three Musketeers,The Three Musketeers,0,2011,\N,110,"Action,Adventure,Fantasy",5.7,103890
tt1656190,movie,Safe,Safe,0,2012,\N,94,"Action,Crime,Thriller",6.5,103860
tt0338337,movie,Paycheck,Paycheck,0,2003,\N,119,"Action,Mystery,Sci-Fi",6.3,103844
tt1114740,movie,Paul Blart: Mall Cop,Paul Blart: Mall Cop,0,2009,\N,91,"Action,Comedy,Crime",5.2,103827
tt1007029,movie,The Iron Lady,The Iron Lady,0,2011,\N,105,"Biography,Drama",6.4,103810
tt0426931,movie,August Rush,August Rush,0,2007,\N,114,"Drama,Music",7.5,103810
tt0283111,movie,National Lampoon's Van Wilder,National Lampoon's Van Wilder,0,2002,\N,92,"Comedy,Romance",6.4,103772
tt0133240,movie,Treasure Planet,Treasure Planet,0,2002,\N,95,"Adventure,Animation,Family",7.2,103766
tt0105112,movie,Patriot Games,Patriot Games,0,1992,\N,117,"Action,Thriller",6.9,103694
tt0870111,movie,Frost/Nixon,Frost/Nixon,0,2008,\N,122,"Biography,Drama,History",7.7,103691
tt1567609,movie,Get the Gringo,Get the Gringo,0,2012,\N,96,"Action,Crime,Drama",7.0,103629
tt2631186,movie,Baahubali: The Beginning,Bãhubali: The Beginning,0,2015,\N,159,"Action,Adventure,Drama",8.0,103629
tt0401383,movie,The Diving Bell and the Butterfly,Le scaphandre et le papillon,0,2007,\N,112,"Biography,Drama",8.0,103614
tt0236493,movie,The Mexican,The Mexican,0,2001,\N,123,"Adventure,Comedy,Crime",6.1,103565
tt0114388,movie,Sense and Sensibility,Sense and Sensibility,0,1995,\N,136,"Drama,Romance",7.6,103380
tt1615160,movie,The Foreigner,The Foreigner,0,2017,\N,113,"Action,Thriller",7.0,103282
tt1063669,movie,The Wave,Die Welle,0,2008,\N,107,"Drama,Thriller",7.6,103282
tt1682180,movie,Stoker,Stoker,0,2013,\N,99,"Drama,Mystery,Thriller",6.8,103241
tt0256415,movie,Sweet Home Alabama,Sweet Home Alabama,0,2002,\N,108,"Comedy,Romance",6.2,103048
tt0061418,movie,Bonnie and Clyde,Bonnie and Clyde,0,1967,\N,111,"Action,Biography,Crime",7.8,103000
tt1979388,movie,The Good Dinosaur,The Good Dinosaur,0,2015,\N,93,"Adventure,Animation,Comedy",6.7,102953
tt0780653,movie,The Wolfman,The Wolfman,0,2010,\N,103,"Drama,Fantasy,Horror",5.8,102880
tt0168629,movie,Dancer in the Dark,Dancer in the Dark,0,2000,\N,140,"Crime,Drama,Musical",8.0,102818
tt0112461,movie,The Basketball Diaries,The Basketball Diaries,0,1995,\N,102,"Biography,Crime,Drama",7.3,102809
tt0120889,movie,What Dreams May Come,What Dreams May Come,0,1998,\N,113,"Drama,Fantasy,Romance",7.1,102695
tt2199571,movie,Run All Night,Run All Night,0,2015,\N,114,"Action,Crime,Thriller",6.6,102674
tt0091605,movie,The Name of the Rose,Der Name der Rose,0,1986,\N,130,"Crime,Drama,Mystery",7.7,102550
tt0790686,movie,Mirrors,Mirrors,0,2008,\N,110,"Horror,Mystery",6.2,102524
tt0112740,movie,Crimson Tide,Crimson Tide,0,1995,\N,116,"Action,Drama,Thriller",7.3,102496
tt1233227,movie,Saw VI,Saw VI,0,2009,\N,90,"Horror,Mystery,Thriller",6.0,102395
tt1450321,movie,Filth,Filth,0,2013,\N,97,"Comedy,Crime,Drama",7.1,102378
tt0422720,movie,Marie Antoinette,Marie Antoinette,0,2006,\N,123,"Biography,Drama,History",6.5,102370
tt0385880,movie,Monster House,Monster House,0,2006,\N,91,"Animation,Comedy,Family",6.6,102315
tt3717490,movie,Power Rangers,Power Rangers,0,2017,\N,124,"Action,Adventure,Sci-Fi",5.9,102262
tt0110478,movie,Maverick,Maverick,0,1994,\N,127,"Action,Adventure,Comedy",7.0,102177
tt4501244,movie,Why Him?,Why Him?,0,2016,\N,111,Comedy,6.2,102170
tt0365830,movie,Tenacious D in the Pick of Destiny,Tenacious D in The Pick of Destiny,0,2006,\N,93,"Adventure,Comedy,Music",6.8,102137
